series_id                     ,group_code,item_code,seasonal,base_date,series_title,footnote_codes,begin_year,begin_period,end_year,end_period
WDU11490518                   ,11,490518,U,198306,"PPI Commodity data for Machinery and equipment-Angular contact ball bearings, not seasonally adjusted, discontinued",,1984,M10,2003,M13
WDU11490521                   ,11,490521,U,198200,"PPI Commodity data for Machinery and equipment-Radial ball bearing, light, not seasonally adjusted, discontinued",,1947,M01,1983,M06
WDU11490522                   ,11,490522,U,198200,"PPI Commodity data for Machinery and equipment-Radial ball bearing, medium, not seasonally adjusted, discontinued",,1947,M01,1983,M06
WDU11490523                   ,11,490523,U,196700,"PPI Commodity data for Machinery and equipment-Thrust ball bearing, not seasonally adjusted, discontinued",,1947,M01,1974,M13
WDU11490524                   ,11,490524,U,198200,"PPI Commodity data for Machinery and equipment-Steel ball, chrome alloy, not seasonally adjusted, discontinued",,1947,M01,1980,M09
WDU11490525                   ,11,490525,U,198200,"PPI Commodity data for Machinery and equipment-Radial ball bearing, extra light, not seasonally adjusted, discontinued",,1974,M12,1983,M06
WDU11490526                   ,11,490526,U,198306,"PPI Commodity data for Machinery and equipment-Other single row conrad ball bearings, prec. & reg., not seasonally adjusted, discontinued",,1983,M06,2003,M13
WDU11490527                   ,11,490527,U,198306,"PPI Commodity data for Machinery and equipment-Other ground and unground ball bearings, not seasonally adjusted, discontinued",,1983,M06,1991,M13
WDU11490532                   ,11,490532,U,198200,"PPI Commodity data for Machinery and equipment-Roller bearing, cylindrical, not seasonally adjusted, discontinued",,1963,M12,1983,M06
WDU11490533                   ,11,490533,U,198200,"PPI Commodity data for Machinery and equipment-Roller bearing, needle, not seasonally adjusted, discontinued",,1963,M12,1983,M06
WDU11490536                   ,11,490536,U,198306,"PPI Commodity data for Machinery and equipment-Thrust ball bearings, not seasonally adjusted, discontinued",,1983,M06,2003,M13
WDU11490539                   ,11,490539,U,198906,"PPI Commodity data for Machinery and equipment-Other ball bearings, not seasonally adjusted, discontinued",,1989,M06,2003,M13
WDU11490541                   ,11,490541,U,198200,"PPI Commodity data for Machinery and equipment-Pillow block, ball bearing, not seasonally adjusted, discontinued",,1947,M01,1983,M06
WDU11490542                   ,11,490542,U,198200,"PPI Commodity data for Machinery and equipment-Pillow block, roller bearing, not seasonally adjusted, discontinued",,1963,M12,1983,M06
WDU114906                     ,11,4906,U,198200,"PPI Commodity data for Machinery and equipment-Plain bearings, not seasonally adjusted, discontinued",,1947,M01,1984,M13
WDU11490651                   ,11,490651,U,198200,"PPI Commodity data for Machinery and equipment-Main bearing, automotive, not seasonally adjusted, discontinued",,1947,M01,1982,M13
WDU11490652                   ,11,490652,U,198200,"PPI Commodity data for Machinery and equipment-Connecting rod bearing, automotive, not seasonally adjusted, discontinued",,1947,M01,1982,M13
WDU11490653                   ,11,490653,U,198200,"PPI Commodity data for Machinery and equipment-Bushing, 3/4 inch i. d., not seasonally adjusted, discontinued",,1971,M01,1982,M07
WDU11490654                   ,11,490654,U,198200,"PPI Commodity data for Machinery and equipment-Bushing, 1 inch i. d., not seasonally adjusted, discontinued",,1971,M01,1982,M07
WDU11490801                   ,11,490801,U,198412,"PPI Commodity data for Machinery and equipment-Filters and strainers, not seasonally adjusted, discontinued",,1989,M01,2003,M13
WDU11490808                   ,11,490808,U,200312,"PPI Commodity data for Machinery and equipment-Filters for hydraulic fluid power systems, nonaerospace, and all aerospace filters, not seasonally adjusted, discontinued",,2003,M12,2013,M08
WDU11490809                   ,11,490809,U,200706,"PPI Commodity data for Machinery and equipment-Filters for pneumatic fluid power systems, non-aerospace, not seasonally adjusted, discontinued",,2007,M06,2010,M04
WDU11491101                   ,11,491101,U,198412,"PPI Commodity data for Machinery and equipment-Other miscellaneous general purpose equipment, not seasonally adjusted, discontinued",,1991,M07,2007,M06
WDU11510101                   ,11,510101,U,199012,"PPI Commodity data for Machinery and equipment-16-bit electronic computers, not seasonally adjusted, discontinued",,1990,M12,1992,M13
WDU11510102                   ,11,510102,U,199012,"PPI Commodity data for Machinery and equipment-32-bit electronic computers, not seasonally adjusted, discontinued",,1990,M12,1992,M13
WDU11510103                   ,11,510103,U,199012,"PPI Commodity data for Machinery and equipment-Greater than 32-bit electronic computers, not seasonally adjusted, discontinued",,1990,M12,1992,M13
WDU11510111                   ,11,510111,U,199812,"PPI Commodity data for Machinery and equipment-Large-scale general purpose computers, not seasonally adjusted, discontinued",,1992,M12,2004,M13
WDU11510112                   ,11,510112,U,199812,"PPI Commodity data for Machinery and equipment-Mid-range general purpose computers, not seasonally adjusted, discontinued",,1992,M12,2004,M13
WDU11510121                   ,11,510121,U,200412,"PPI Commodity data for Machinery and equipment-Other computers (array, analog, hybrid, special purpose computers), not seasonally adjusted, discontinued",,1993,M01,2017,M01
WDU115202                     ,11,5202,U,200412,"PPI Commodity data for Machinery and equipment-Parts, attachments and accessories for computer storage devices, not seasonally adjusted, discontinued",,1992,M12,2015,M03
WDU11520201                   ,11,520201,U,200412,"PPI Commodity data for Machinery and equipment-Parts, attachments and accessories for computer storage devices, not seasonally adjusted, discontinued",,1992,M12,2015,M03
WDU1153                       ,11,53,U,199812,"PPI Commodity data for Machinery and equipment-Computer terminals and parts, not seasonally adjusted, discontinued",,1993,M12,2013,M13
WDU115301                     ,11,5301,U,199812,"PPI Commodity data for Machinery and equipment-Computer terminals, not seasonally adjusted, discontinued",,1993,M12,2013,M13
WDU11530101                   ,11,530101,U,199812,"PPI Commodity data for Machinery and equipment-Computer terminals, not seasonally adjusted, discontinued",,1993,M12,2013,M13
WDU115302                     ,11,5302,U,199812,"PPI Commodity data for Machinery and equipment-Computer terminal parts, attachments and accessories, not seasonally adjusted, discontinued",,1995,M05,2006,M07
WDU11530201                   ,11,530201,U,199812,"PPI Commodity data for Machinery and equipment-Computer terminal parts, attachments and accessories, not seasonally adjusted, discontinued",,1995,M05,2006,M07
WDU115401                     ,11,5401,U,199812,"PPI Commodity data for Machinery and equipment-Optical scanning devices, not seasonally adjusted, discontinued",,1994,M02,1999,M06
WDU11540101                   ,11,540101,U,199812,"PPI Commodity data for Machinery and equipment-Optical scanning devices, not seasonally adjusted, discontinued",,1994,M02,1999,M06
WDU115402                     ,11,5402,U,199812,"PPI Commodity data for Machinery and equipment-Computer printers, not seasonally adjusted, discontinued",,1993,M12,2007,M06
WDU11540201                   ,11,540201,U,199812,"PPI Commodity data for Machinery and equipment-Computer printers, not seasonally adjusted, discontinued",,1993,M12,2007,M06
WDU115403                     ,11,5403,U,199812,"PPI Commodity data for Machinery and equipment-Other input/output devices, inc. monitors, not seasonally adjusted, discontinued",,1993,M12,1999,M06
WDU11540301                   ,11,540301,U,199812,"PPI Commodity data for Machinery and equipment-Other input/output devices, inc. monitors, not seasonally adjusted, discontinued",,1993,M12,1999,M06
WDU115404                     ,11,5404,U,199812,"PPI Commodity data for Machinery and equipment-Other peripheral equipment, not seasonally adjusted, discontinued",,1994,M03,1999,M06
WDU11540401                   ,11,540401,U,199812,"PPI Commodity data for Machinery and equipment-Other peripheral equipment, not seasonally adjusted, discontinued",,1994,M03,1999,M06
WDU11540601                   ,11,540601,U,199906,"PPI Commodity data for Machinery and equipment-Other computer peripherals, nec, not seasonally adjusted, discontinued",,1999,M06,2007,M06
WDU11610101                   ,11,610101,U,196912,"PPI Commodity data for Machinery and equipment-Milk bottle filler, not seasonally adjusted, discontinued",,1970,M01,1972,M13
WDU11610102                   ,11,610102,U,198200,"PPI Commodity data for Machinery and equipment-Milk packaging machine, not seasonally adjusted, discontinued",,1971,M01,1977,M13
WDU11610103                   ,11,610103,U,198200,"PPI Commodity data for Machinery and equipment-Homogenizer, not seasonally adjusted, discontinued",,1970,M01,1983,M13
WDU11610104                   ,11,610104,U,198200,"PPI Commodity data for Machinery and equipment-Ice cream freezer, continuous type, not seasonally adjusted, discontinued",,1970,M01,1983,M13
WDU11610105                   ,11,610105,U,198200,"PPI Commodity data for Machinery and equipment-Soft ice cream freezer, not seasonally adjusted, discontinued",,1970,M01,1981,M01
WDU11610106                   ,11,610106,U,198200,"PPI Commodity data for Machinery and equipment-Milk shake freezer, not seasonally adjusted, discontinued",,1970,M01,1981,M01
WDU11610107                   ,11,610107,U,198200,"PPI Commodity data for Machinery and equipment-Pasteurizer, HTST plate, 20 MPPH, not seasonally adjusted, discontinued",,1970,M01,1983,M13
WDU116102                     ,11,6102,U,198200,"PPI Commodity data for Machinery and equipment-Bakery industry machinery, not seasonally adjusted, discontinued",,1961,M01,1983,M13
WDU11610211                   ,11,610211,U,198200,"PPI Commodity data for Machinery and equipment-Dough mixer, bread, not seasonally adjusted, discontinued",,1970,M01,1980,M09
WDU11610212                   ,11,610212,U,198200,"PPI Commodity data for Machinery and equipment-Oven, traveling tray, gas fired, not seasonally adjusted, discontinued",,1970,M01,1980,M13
WDU11610213                   ,11,610213,U,198200,"PPI Commodity data for Machinery and equipment-Oven, revolving tray, gas fired, not seasonally adjusted, discontinued",,1970,M01,1983,M13
WDU11610214                   ,11,610214,U,198200,"PPI Commodity data for Machinery and equipment-Bread slicer, not seasonally adjusted, discontinued",,1971,M01,1983,M13
WDU11610215                   ,11,610215,U,198200,"PPI Commodity data for Machinery and equipment-Bread bagging machine, automatic, not seasonally adjusted, discontinued",,1970,M01,1983,M13
WDU11610216                   ,11,610216,U,198200,"PPI Commodity data for Machinery and equipment-Divider, 4 pocket, not seasonally adjusted, discontinued",,1971,M01,1976,M03
WDU11610217                   ,11,610217,U,198200,"PPI Commodity data for Machinery and equipment-Rounder, heavy duty, not seasonally adjusted, discontinued",,1971,M01,1981,M09
WDU11610218                   ,11,610218,U,198200,"PPI Commodity data for Machinery and equipment-Proofer, 5 loaves per tray, not seasonally adjusted, discontinued",,1971,M01,1981,M09
WDU11610431                   ,11,610431,U,198200,"PPI Commodity data for Machinery and equipment-Food slicer, 10 inch diameter knife, not seasonally adjusted, discontinued",,1971,M01,1982,M02
WDU11610432                   ,11,610432,U,198200,"PPI Commodity data for Machinery and equipment-Food grinder, 25 to 30 lbs per minute, not seasonally adjusted, discontinued",,1971,M01,1981,M05
WDU11610433                   ,11,610433,U,198200,"PPI Commodity data for Machinery and equipment-Food mixer, 20 quart bowl, not seasonally adjusted, discontinued",,1971,M01,1983,M13
WDU116201                     ,11,6201,U,196700,"PPI Commodity data for Machinery and equipment-Fiber to fabric machinery . . . . . . . . . . . . . . . . . ., not seasonally adjusted, discontinued",,1961,M01,1969,M13
WDU116202                     ,11,6202,U,196700,"PPI Commodity data for Machinery and equipment-Fabric machinery. . . . . . . . . . . . . . . . . . . . . . ., not seasonally adjusted, discontinued",,1961,M01,1969,M13
WDU116203                     ,11,6203,U,196700,"PPI Commodity data for Machinery and equipment-Other textile machinery . . . . . . . . . . . . . . . . . . ., not seasonally adjusted, discontinued",,1961,M01,1969,M13
